playerID,yearID,teamID,lgID,W,L,ERA,G,GS,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BFP,FIP,WHIP
moorean02,2017,SEA,AL,1,5,5.34,11,9,0,0,0,59,60,36,35,14,8,0,31,1,0,0,243,5.65,1.153
webbty01,2017,NYY,AL,0,0,4.5,7,0,0,0,0,6,3,3,3,1,4,0,5,0,0,0,23,5.66,1.167
yacabji01,2017,BAL,AL,2,0,4.35,14,0,0,0,0,20.2,18,10,10,2,14,1,8,0,0,1,90,5.67,1.548
bibenau01,2017,TEX,AL,5,2,4.67,24,6,0,0,0,69.1,74,36,36,14,20,0,38,3,0,3,299,5.68,1.356
cottojh01,2017,OAK,AL,9,10,5.58,24,24,0,0,0,129,133,91,80,28,53,1,105,4,2,9,566,5.68,1.442
cessalu01,2017,NYY,AL,0,3,4.75,10,5,0,0,0,36,36,21,19,7,17,0,30,3,0,2,160,5.69,1.472
fulmeca01,2017,CHW,AL,3,1,3.86,7,5,0,0,0,23.1,16,10,10,4,13,0,19,2,2,0,101,5.69,1.243
slegeaa01,2017,MIN,AL,0,1,6.46,4,3,0,0,0,15.1,12,12,11,3,6,0,9,0,0,0,63,5.7,1.174
axforjo01,2017,OAK,AL,0,1,6.43,22,0,0,0,0,21,27,16,15,3,17,0,21,2,0,1,109,5.73,2.095
miranar01,2017,SEA,AL,8,7,5.12,31,29,1,0,0,160,140,93,91,37,63,1,137,5,0,8,678,5.73,1.269
daytogr01,2017,LAD,NL,1,1,4.94,29,0,0,0,0,23.2,19,13,13,5,12,1,20,0,0,0,102,5.74,1.31
sanchaa01,2017,TOR,AL,1,3,4.25,8,8,0,0,0,36,42,24,17,6,20,0,24,1,0,1,167,5.74,1.722
volstch01,2017,CHW,AL,1,2,4.66,6,2,0,0,0,19.1,16,11,10,4,5,0,10,1,0,0,76,5.74,1.086
gimench01,2017,MIN,AL,0,0,7.2,6,0,0,0,0,5,7,4,4,1,0,0,0,0,0,0,22,5.76,1.4
romose01,2017,LAD,NL,1,1,6.12,30,0,0,0,0,25,23,17,17,7,12,1,31,0,1,0,108,5.76,1.4
scahiro01,2017,MIL,NL,1,3,4.43,18,0,0,0,0,22.1,21,14,11,3,10,4,10,3,0,2,97,5.76,1.388
marshev01,2017,SEA,AL,0,0,9.39,6,0,0,0,0,7.2,12,8,8,1,5,1,4,0,0,0,38,5.77,2.217
penafe01,2017,CHC,NL,1,0,5.24,25,0,0,0,0,34.1,35,21,20,8,18,1,37,2,0,3,155,5.78,1.544
ellinbr02,2017,MIA,NL,1,1,7.25,42,0,0,0,0,44.2,48,39,36,7,35,0,48,6,0,4,219,5.8,1.858
martini01,2017,TEX,AL,3,8,5.66,23,18,0,0,0,111.1,124,74,70,26,28,0,67,2,0,3,478,5.8,1.365
ravinjo01,2017,LAD,NL,0,1,6.48,14,0,0,0,1,16.2,12,12,12,4,9,1,19,1,0,0,71,5.8,1.26
stephja01,2017,CIN,NL,2,1,4.68,7,4,0,0,0,25,19,13,13,6,9,0,21,1,0,1,101,5.8,1.12
bergmch01,2017,SEA,AL,4,5,5,13,8,0,0,0,54,61,31,30,12,15,1,33,3,0,0,230,5.82,1.407
quackke01,2017,SDP,NL,0,2,7.86,20,0,0,0,0,26.1,32,23,23,5,16,0,23,1,0,3,125,5.82,1.823
oflaher01,2017,ATL,NL,0,0,7.85,22,0,0,0,0,18.1,20,16,16,4,9,0,15,0,0,1,83,5.83,1.582
shielja02,2017,CHW,AL,5,7,5.23,21,21,0,0,0,117,116,72,68,27,53,3,103,3,0,5,516,5.83,1.444
jeffrje01,2017,TEX,AL,1,2,5.31,39,0,0,0,0,40.2,49,25,24,8,19,2,29,2,0,3,183,5.84,1.672
jimenjo02,2017,DET,AL,0,2,12.32,24,0,0,0,0,19,31,28,26,4,9,0,17,2,0,0,99,5.84,2.105
lylesjo01,2017,COL,NL,0,2,6.94,33,0,0,0,0,46.2,61,37,36,11,12,1,33,4,0,2,211,5.84,1.564
rodrijo06,2017,PHI,NL,1,2,6.33,26,0,0,0,0,27,37,26,19,4,15,3,18,4,1,0,134,5.86,1.926
adlemti01,2017,CIN,NL,5,11,5.52,30,20,0,0,0,122.1,124,79,75,29,51,1,108,6,1,1,531,5.87,1.431
jacksed01,2017,WSN,NL,5,6,5.07,13,13,0,0,0,71,75,46,40,18,25,2,58,0,0,3,310,5.88,1.408
turneja01,2017,WSN,NL,2,3,5.08,18,2,0,0,0,39,43,23,22,8,15,1,23,1,0,3,170,5.88,1.487
dejonch01,2017,SEA,AL,0,3,6.35,7,4,0,0,0,28.1,31,20,20,5,13,0,13,0,0,0,125,5.91,1.553
riosya01,2017,PHI,NL,1,0,4.41,13,0,0,0,0,16.1,15,8,8,4,9,1,17,0,0,0,73,5.91,1.469
thompja03,2017,PHI,NL,3,2,3.88,11,8,0,0,0,46.1,50,27,20,9,22,0,35,5,0,1,210,5.92,1.554
buehlwa01,2017,LAD,NL,1,0,7.71,8,0,0,0,0,9.1,11,8,8,2,8,1,12,0,0,1,44,5.94,2.036
diazja01,2017,COL,NL,0,0,9,4,0,0,0,0,5,12,6,5,0,5,0,2,1,0,0,30,5.96,3.4
smithch10,2017,TOR,AL,0,0,5.4,4,0,0,0,0,5,7,3,3,1,1,0,1,0,0,0,23,5.96,1.6
stanery01,2017,TBR,AL,0,0,5.85,21,0,0,0,0,20,26,13,13,6,12,2,29,0,0,4,95,5.96,1.9
espinpa01,2017,TEX,AL,0,0,5.68,6,0,0,0,0,6.1,6,4,4,2,2,0,7,0,0,0,27,6,1.263
alcanvi01,2017,DET,AL,0,0,8.59,6,0,0,0,0,7.1,12,7,7,1,4,0,5,2,0,1,39,6.02,2.182
santihe01,2017,MIN,AL,4,8,5.63,15,14,0,0,0,70.1,70,44,44,15,31,0,51,5,1,0,311,6.02,1.436
whalero01,2017,SEA,AL,0,1,6.14,2,1,0,0,0,7.1,7,5,5,1,2,0,2,2,0,0,31,6.02,1.227
alcansa01,2017,STL,NL,0,0,4.32,8,0,0,0,0,8.1,9,6,4,2,6,0,10,0,0,0,39,6.04,1.8
eflinza01,2017,PHI,NL,1,5,6.16,11,11,0,0,0,64.1,79,45,44,16,12,0,35,5,0,2,280,6.1,1.415
gavigsa01,2017,SEA,AL,3,5,4.62,12,11,0,0,0,62.1,63,37,32,15,21,1,40,2,2,1,259,6.11,1.348
almonmi01,2017,KCR,AL,0,0,13.5,2,0,0,0,0,2,5,3,3,0,2,0,0,0,0,0,12,6.16,3.5
bummeaa01,2017,CHW,AL,1,3,4.5,30,0,0,0,0,22,13,11,11,4,15,1,17,1,0,1,91,6.16,1.273
cuevawi01,2017,DET,AL,0,0,108,1,0,0,0,0,0.1,3,4,4,0,0,0,1,1,0,0,5,6.16,9
eliasro01,2017,BOS,AL,0,0,0,1,0,0,0,0,0.1,0,0,0,0,1,0,1,0,0,0,2,6.16,3
goforda01,2017,MIL,NL,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,6.16,1
martico01,2017,SEA,AL,0,0,13.5,1,0,0,0,0,2,5,4,3,0,2,0,0,0,0,0,13,6.16,3.5
mendeyo01,2017,TEX,AL,0,1,5.11,7,0,0,0,0,12.1,13,9,7,3,3,0,7,1,0,0,52,6.16,1.297
perezhe01,2017,MIL,NL,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5,6.16,2
ynoami01,2017,CHW,AL,1,0,5.9,22,0,0,0,0,29,28,22,19,4,22,0,23,5,0,3,141,6.16,1.724
rossty01,2017,TEX,AL,3,3,7.71,12,10,0,0,0,49,53,46,42,7,37,0,36,6,0,4,238,6.18,1.837
youngch03,2017,KCR,AL,0,0,7.5,14,2,0,0,0,30,47,27,25,7,14,2,22,1,0,1,148,6.22,2.033
shiplbr01,2017,ARI,NL,0,1,5.76,10,3,0,0,0,25,31,18,16,5,15,1,18,1,0,1,122,6.24,1.84
dermoma01,2017,TOR,AL,2,0,4.43,23,0,0,0,0,22.1,23,13,11,6,5,1,15,2,0,1,95,6.25,1.254
griffaj01,2017,TEX,AL,6,6,5.94,18,15,1,1,0,77.1,76,52,51,20,28,0,61,6,0,2,338,6.26,1.345
barreja01,2017,ARI,NL,1,1,5,28,0,0,0,0,27,27,18,15,7,15,2,26,0,0,1,121,6.27,1.556
ferreje01,2017,DET,AL,0,0,6.75,11,0,0,0,0,9.1,17,7,7,2,5,1,6,0,0,0,49,6.27,2.357
verhadr01,2017,DET,AL,0,3,5.77,24,2,0,0,0,34.1,42,22,22,10,9,1,25,0,0,4,145,6.27,1.485
bolsimi01,2017,TOR,AL,0,3,6.31,11,5,0,0,0,41.1,48,32,29,9,27,0,39,3,0,3,196,6.28,1.815
leeza01,2017,SDP,NL,1,0,5.63,3,1,0,0,0,8,8,5,5,1,8,0,6,0,0,0,41,6.28,2
glasnty01,2017,PIT,NL,2,7,7.69,15,13,0,0,0,62,81,61,53,13,44,2,56,2,0,3,305,6.3,2.016
mollsa01,2017,OAK,AL,0,0,10.8,11,0,0,0,0,6.2,13,8,8,2,3,0,7,0,0,0,35,6.31,2.4
tsengje01,2017,CHC,NL,1,0,7.5,2,1,0,0,0,6,5,5,5,2,2,0,8,1,0,0,26,6.32,1.167
hellije01,2017,BAL,AL,2,6,6.97,10,10,0,0,0,51.2,49,43,40,13,17,0,31,2,0,1,223,6.33,1.277
howeljp01,2017,TOR,AL,1,1,7.36,16,0,0,0,0,11,13,9,9,2,7,0,6,0,0,1,52,6.34,1.818
pelfrmi01,2017,CHW,AL,3,12,5.93,34,21,0,0,0,120,127,87,79,25,62,4,79,10,0,1,546,6.35,1.575
alvarhe01,2017,PHI,NL,0,1,4.3,3,3,0,0,0,14.2,14,7,7,2,11,1,6,0,1,0,67,6.36,1.705
pintori01,2017,PHI,NL,1,2,7.89,25,0,0,0,0,29.2,39,28,26,7,17,1,25,1,1,1,147,6.36,1.888
harvema01,2017,NYM,NL,5,7,6.7,19,18,0,0,0,92.2,110,70,69,21,47,3,67,6,1,6,431,6.37,1.694
rowlech01,2017,TOR,AL,1,2,6.75,6,3,0,0,0,18.2,24,14,14,4,10,0,11,0,1,1,89,6.37,1.821
mcgowke01,2017,NYM,NL,0,0,5.19,8,0,0,0,0,8.2,8,5,5,2,6,0,8,0,0,0,40,6.39,1.615
iwakuhi01,2017,SEA,AL,0,2,4.35,6,6,0,0,0,31,27,16,15,7,12,0,16,2,0,1,128,6.42,1.258
bonilli01,2017,CIN,NL,1,3,8.1,10,4,1,0,0,36.2,42,33,33,8,22,0,28,2,0,3,172,6.43,1.745
nealza01,2017,OAK,AL,0,0,7.98,6,0,0,0,0,14.2,19,13,13,5,1,0,10,0,0,1,65,6.43,1.364
povsema01,2017,SEA,AL,0,0,7.36,3,0,0,0,0,3.2,9,5,3,1,1,0,2,0,0,0,21,6.43,2.727
tonkimi01,2017,MIN,AL,0,1,5.14,16,0,0,0,0,21,22,15,12,6,12,0,24,1,0,2,97,6.44,1.619
hollade01,2017,CHW,AL,7,14,6.2,29,26,0,0,0,135,156,106,93,31,75,2,104,8,0,7,626,6.45,1.711
aquinja01,2017,BAL,AL,1,2,7.43,4,2,0,0,0,13.1,15,12,11,4,6,0,13,0,0,1,62,6.46,1.575
fryja01,2017,CHW,AL,0,0,10.8,11,0,0,0,0,6.2,12,8,8,1,5,1,3,0,0,3,36,6.46,2.55
ryanky01,2017,DET,AL,0,0,7.94,8,0,0,0,0,5.2,9,5,5,0,7,1,1,0,0,0,29,6.51,2.824
lawreca01,2017,TOR,AL,0,3,8.78,4,2,0,0,0,13.1,21,14,13,2,11,3,7,0,0,0,72,6.53,2.4
verrelo01,2017,BAL,AL,2,0,4.22,4,0,0,0,0,10.2,11,6,5,3,3,1,9,2,0,0,47,6.53,1.313
gomezje01,2017,PHI,NL,3,2,7.25,18,0,0,0,2,22.1,31,19,18,7,7,2,21,2,0,1,100,6.56,1.701
gustaja01,2017,HOU,AL,0,0,5.4,6,0,0,0,0,5,5,4,3,0,7,0,2,0,0,0,25,6.56,2.4
guerrju02,2017,MIL,NL,1,4,5.12,21,14,0,0,0,70.1,61,44,40,18,43,0,67,4,0,5,314,6.58,1.479
moyaga01,2017,MIN,AL,0,0,4.26,7,0,0,0,1,6.1,5,3,3,2,2,0,5,0,1,0,26,6.63,1.105
gartory01,2017,TBR,AL,0,1,8.71,7,0,0,0,0,10.1,13,10,10,3,5,0,9,0,0,2,48,6.64,1.742
gonzami03,2017,TEX,AL,1,3,6.45,5,5,0,0,0,22.1,22,16,16,6,8,0,15,2,0,0,96,6.65,1.343
gardeni01,2017,TEX,AL,0,0,5.63,12,0,0,0,0,8,10,8,5,1,7,0,3,0,0,1,40,6.66,2.125
roech01,2017,ATL,NL,0,0,9,3,0,0,0,0,2,3,4,2,0,2,0,1,1,0,0,13,6.66,2.5
reedco01,2017,CIN,NL,1,1,5.09,12,1,0,0,1,17.2,11,11,10,3,19,3,17,0,0,2,79,6.67,1.698
hernaar01,2017,CIN,NL,0,0,5.18,19,0,0,0,0,24.1,14,14,14,6,22,1,29,0,0,2,108,6.69,1.479
perkigl01,2017,MIN,AL,0,0,9.53,8,0,0,0,0,5.2,8,6,6,0,5,0,2,3,0,0,34,6.69,2.294
alcanra01,2017,OAK,AL,1,2,7.13,8,4,0,0,0,24,22,21,19,5,12,1,12,3,1,0,108,6.74,1.417
gantjo01,2017,STL,NL,0,1,4.67,7,2,0,0,0,17.1,17,9,9,4,10,1,11,1,0,0,76,6.79,1.558
holmbda01,2017,CHW,AL,2,4,4.68,37,7,0,0,0,57.2,63,37,30,12,34,3,33,6,0,3,272,6.8,1.682
rhameja01,2017,NYM,NL,1,1,9,9,0,0,0,0,9,12,9,9,2,7,0,7,0,0,0,45,6.82,2.111
beckch02,2017,CHW,AL,2,1,6.4,57,0,0,0,0,64.2,73,48,46,16,34,3,42,4,0,1,294,6.84,1.655
lucasjo02,2017,STL,NL,0,0,3.68,5,0,0,0,0,7.1,7,3,3,2,4,0,7,1,0,1,32,6.84,1.5
scribev01,2017,SEA,AL,0,2,11.05,8,0,0,0,0,7.1,13,9,9,3,0,0,6,0,0,0,34,6.84,1.773
koehlto01,2017,MIA,NL,1,5,7.92,12,12,0,0,0,55.2,67,50,49,15,29,3,44,5,0,1,259,6.91,1.725
lloydky01,2017,SDP,NL,0,0,9,1,1,0,0,0,4,6,4,4,1,2,0,2,0,0,0,20,6.91,2
dygesje01,2017,PHI,NL,0,0,8.35,15,0,0,0,0,18.1,24,17,17,5,7,0,10,1,0,0,86,6.92,1.691
tillmch01,2017,BAL,AL,1,7,7.84,24,19,0,0,0,93,125,86,81,24,51,0,63,4,0,11,444,6.93,1.892
flexech01,2017,NYM,NL,3,6,7.88,14,9,0,0,0,48,62,44,42,11,35,0,36,2,0,1,233,6.95,2.021
arroybr01,2017,CIN,NL,3,6,7.35,14,14,0,0,0,71,94,59,58,23,19,2,45,2,0,1,322,6.99,1.592
manesse01,2017,KCR,AL,1,0,3.72,8,0,0,0,0,9.2,16,5,4,3,2,0,4,0,0,0,45,6.99,1.862
scribtr01,2017,LAA,AL,2,1,4.18,10,4,0,0,0,23.2,17,14,11,7,10,0,18,2,0,0,99,7,1.141
woodtr01,2017,SDP,NL,3,4,6.71,11,11,0,0,0,52.1,62,44,39,15,25,0,36,1,0,0,241,7,1.662
cervehu01,2017,MIA,NL,0,0,15.43,5,0,0,0,0,4.2,1,8,8,0,8,0,6,2,0,1,24,7.02,1.929
cingrto01,2017,CIN,NL,0,0,5.4,25,0,0,0,0,23.1,25,14,14,9,6,0,24,1,0,1,99,7.02,1.329
curtiza01,2017,SEA,AL,0,0,0,3,0,0,0,0,4.2,3,3,0,1,1,0,2,2,0,2,21,7.02,0.857
diazmi02,2017,SDP,NL,1,1,7.34,31,3,0,0,0,41.2,44,35,34,11,25,0,33,3,1,5,192,7.02,1.656
smithch08,2017,OAK,AL,0,4,6.79,14,9,0,0,0,55.2,60,45,42,16,22,1,31,1,0,3,250,7.02,1.473
sanchan03,2017,PIT,NL,1,0,8.76,8,0,0,0,0,12.1,16,12,12,5,1,0,10,0,0,2,54,7.05,1.378
turleni01,2017,MIN,AL,0,2,11.21,10,3,0,0,0,17.2,30,22,22,5,8,1,13,2,0,2,89,7.06,2.151
reiniza01,2017,DET,AL,0,0,7.45,10,0,0,0,0,9.2,16,8,8,3,3,0,5,0,0,2,47,7.09,1.966
felizne01,2017,MIL,NL,1,5,6,29,0,0,0,8,27,23,22,18,8,15,2,21,0,0,0,115,7.12,1.407
montafr02,2017,OAK,AL,1,1,7.03,23,0,0,0,0,32,39,25,25,10,20,0,36,3,0,1,152,7.13,1.844
milonto01,2017,NYM,NL,0,3,8.56,11,5,0,0,0,27.1,36,28,26,9,12,3,22,0,0,0,128,7.15,1.756
coleta01,2017,TOR,AL,0,0,36,1,0,0,0,0,1,6,4,4,0,1,0,1,1,0,0,10,7.16,7
davisro03,2017,CIN,NL,1,3,8.63,7,6,0,0,0,24,38,25,23,7,14,0,20,1,0,3,123,7.16,2.167
fienca01,2017,PHI,NL,0,1,10.5,4,0,0,0,0,6,14,7,7,2,2,2,4,0,0,0,33,7.16,2.667
coveydy01,2017,CHW,AL,0,7,7.71,18,12,0,0,0,70,83,60,60,20,34,1,41,1,1,6,309,7.2,1.671
feddeer01,2017,WSN,NL,0,1,9.39,3,3,0,0,0,15.1,25,16,16,5,8,2,15,1,0,0,76,7.2,2.152
espinpa01,2017,MIL,NL,0,0,6.11,6,2,0,0,0,17.2,17,13,12,5,8,0,13,3,0,0,82,7.23,1.415
rodrifr03,2017,DET,AL,2,5,7.82,28,0,0,0,7,25.1,31,23,22,9,11,1,23,1,0,2,118,7.38,1.658
garream01,2017,CIN,NL,3,8,7.39,16,14,0,0,0,70.2,74,60,58,23,40,2,63,2,0,1,321,7.39,1.613
mellake01,2017,CIN,NL,0,0,6.75,2,0,0,0,0,4,5,3,3,1,2,1,1,0,0,0,19,7.41,1.75
collmjo01,2017,ATL,NL,0,2,9,11,0,0,0,0,17,29,19,17,7,6,2,18,0,0,1,87,7.45,2.059
geedi01,2017,TEX,AL,0,0,4.15,4,1,0,0,0,13,17,10,6,4,6,0,10,2,0,0,61,7.47,1.769
chacial01,2017,CIN,NL,0,0,10.5,6,0,0,0,0,6,11,7,7,2,4,0,6,0,0,0,32,7.49,2.5
herrero01,2017,NYY,AL,0,1,6,2,0,0,0,0,3,3,2,2,1,1,0,3,1,0,0,14,7.49,1.333
poundbr01,2017,LAA,AL,1,0,10.45,11,0,0,0,0,10.1,17,12,12,4,5,1,12,1,1,0,54,7.61,2.129
frankse01,2017,CHC,NL,0,1,9,1,0,0,0,0,2,4,2,2,1,0,0,2,0,0,0,9,7.66,2
gurkaja01,2017,LAA,AL,0,0,0,3,0,0,0,0,0.2,2,0,0,0,1,0,0,0,0,0,5,7.66,4.5
jayemy01,2017,DET,AL,1,2,12.08,5,2,0,0,0,12.2,18,18,17,2,10,0,4,3,0,2,71,7.66,2.211
ramirno01,2017,BOS,AL,0,0,3.86,2,0,0,0,0,4.2,3,2,2,2,1,0,4,0,0,0,18,7.66,0.857
valdejo03,2017,SDP,NL,0,0,7.94,13,0,0,0,0,17,20,16,15,7,4,0,16,2,0,1,75,7.69,1.412
wrighst01,2017,BOS,AL,1,3,8.25,5,5,0,0,0,24,40,24,22,9,5,1,13,2,0,1,114,7.82,1.875
grillja01,2017,TOR,AL,2,4,6.97,26,0,0,0,1,20.2,24,17,16,9,9,0,23,0,0,1,95,7.9,1.597
latosma01,2017,TOR,AL,0,1,6.6,3,3,0,0,0,15,19,11,11,5,8,1,10,1,0,1,70,7.96,1.8
wimmeal01,2017,MIN,AL,0,0,4.91,6,0,0,0,0,7.1,8,4,4,2,8,0,7,0,0,0,38,8.07,2.182
benoijo01,2017,PIT,NL,0,2,7.56,8,0,0,0,0,8.1,11,9,7,2,6,0,3,1,0,1,42,8.08,2.04
wilkad01,2017,MIN,AL,0,1,7.84,3,1,0,0,0,10.1,16,9,9,3,8,1,6,0,0,2,54,8.09,2.323
weaveje02,2017,SDP,NL,0,5,7.44,9,9,0,0,0,42.1,51,41,35,16,12,0,23,4,0,0,191,8.12,1.488
webbty01,2017,MIL,NL,0,0,9,2,0,0,0,0,2,6,2,2,1,1,1,3,0,0,0,13,8.16,3.5
kolarad01,2017,TBR,AL,1,0,6.48,12,0,0,0,0,8.1,9,6,6,2,4,2,4,4,0,1,40,8.2,1.56
rucindr01,2017,MIN,AL,0,0,10.38,2,0,0,0,0,4.1,10,5,5,2,2,0,5,0,0,0,23,8.23,2.769
melviti01,2017,MIN,AL,0,1,13.5,1,1,0,0,0,3.1,4,5,5,1,3,0,4,1,0,0,18,8.26,2.1
rosarra01,2017,MIN,AL,0,0,30.86,2,0,0,0,0,2.1,7,8,8,1,0,0,2,1,0,0,15,8.3,3
gotttr01,2017,WSN,NL,1,0,30,4,0,0,0,0,3,11,10,10,1,3,1,3,0,0,1,23,8.49,4.667
kellesh01,2017,WSN,NL,3,2,7.27,33,0,0,0,4,26,29,21,21,12,11,1,25,1,0,2,121,8.62,1.538
goldbbr01,2017,CHW,AL,0,0,8.25,11,0,0,0,0,12,14,11,11,2,14,0,3,2,0,1,62,8.82,2.333
tepesni01,2017,TOR,AL,1,1,5.14,3,3,0,0,0,14,17,8,8,5,7,1,7,3,0,0,67,8.94,1.714
valdece01,2017,OAK,AL,0,0,9.64,4,1,0,0,0,9.1,14,10,10,4,4,0,5,0,0,0,44,8.94,1.929
heanean01,2017,LAA,AL,1,2,7.06,5,5,0,0,0,21.2,27,17,17,12,9,0,27,0,0,2,101,9.11,1.662
aokino01,2017,HOU,AL,0,0,27,1,0,0,0,0,1,1,3,3,0,2,0,0,0,0,0,6,9.16,3
dysonsa01,2017,TEX,AL,1,6,10.8,17,0,0,0,0,16.2,31,23,20,6,12,3,7,0,0,1,91,9.16,2.58
jungmta01,2017,MIL,NL,0,0,13.5,1,0,0,0,0,0.2,2,1,1,0,1,0,1,1,0,0,6,9.16,4.5
montemi01,2017,CHC,NL,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,5,9.16,2
mujiced01,2017,DET,AL,0,0,9.95,5,0,0,0,0,6.1,11,7,7,4,0,0,7,0,0,0,30,9.16,1.737
rominan01,2017,DET,AL,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,6,9.16,2
runzlda01,2017,PIT,NL,0,0,4.5,8,0,0,0,0,4,7,4,2,2,2,0,4,0,0,0,20,9.16,2.25
sucreje01,2017,TBR,AL,0,0,27,1,0,0,0,0,1,2,3,3,0,2,0,0,0,1,0,7,9.16,4
astinba01,2017,CIN,NL,0,0,6.75,6,0,0,0,0,8,9,6,6,2,7,0,2,2,0,0,41,9.28,2
garcion01,2017,KCR,AL,0,1,13.5,2,1,0,0,0,6,12,9,9,2,5,0,2,0,0,0,32,9.32,2.833
overtdi01,2017,SDP,NL,0,1,7.71,1,1,0,0,0,4.2,9,4,4,2,2,1,3,1,0,0,24,9.37,2.357
ennsdi01,2017,MIN,AL,0,0,6.75,2,1,0,0,0,4,7,4,3,2,1,0,2,0,0,0,21,9.41,2
gilmase01,2017,NYM,NL,0,0,13.5,2,0,0,0,0,3.1,8,5,5,2,1,0,4,0,0,1,19,9.46,2.7
nunovi01,2017,BAL,AL,0,1,10.43,12,0,0,0,0,14.2,23,17,17,7,10,2,13,0,0,0,77,9.64,2.25
fienca01,2017,SEA,AL,0,0,15,6,0,0,0,0,6,9,10,10,3,4,0,6,0,0,0,29,9.66,2.167
jorgefe01,2017,MIN,AL,1,0,10.57,2,2,0,0,0,7.2,14,9,9,4,2,0,4,0,0,0,36,9.68,2.087
deleojo03,2017,TBR,AL,1,0,10.13,1,0,0,0,0,2.2,4,3,3,1,3,0,2,0,0,2,15,9.91,2.625
farrelu01,2017,KCR,AL,0,0,16.88,1,1,0,0,0,2.2,7,5,5,1,3,0,2,0,0,0,18,9.91,3.75
wangwe01,2017,MIL,NL,0,0,13.5,8,0,0,0,0,1.1,5,2,2,1,0,0,2,0,0,0,9,9.91,3.75
jacksed01,2017,BAL,AL,0,0,7.2,3,0,0,0,0,5,11,7,4,2,4,0,2,0,0,0,29,9.96,3
mayermi01,2017,STL,NL,0,0,11.57,3,0,0,0,0,4.2,8,8,6,2,4,1,3,0,0,0,25,10.02,2.571
cahiltr01,2017,KCR,AL,0,0,8.22,10,3,0,0,0,23,33,21,21,10,21,0,15,0,0,2,118,10.24,2.348
martiky01,2017,BOS,AL,0,0,3.86,2,0,0,0,0,2.1,2,1,1,1,2,0,1,0,0,0,11,10.44,1.714
blairaa01,2017,ATL,NL,0,1,15,1,1,0,0,0,3,5,5,5,1,5,0,3,0,0,1,19,10.49,3.333
hauscmi01,2017,TEX,AL,0,0,11.25,4,0,0,0,0,8,14,10,10,5,2,0,7,1,0,1,39,10.66,2
blazemi01,2017,MIL,NL,0,1,8.31,5,1,0,0,0,8.2,12,9,8,6,1,0,7,0,0,0,37,10.89,1.5
jankojo01,2017,HOU,AL,1,0,12.46,3,0,0,0,0,4.1,7,6,6,3,2,0,5,0,0,0,22,11.23,2.077
wheelja01,2017,MIN,AL,0,0,9,2,0,0,0,0,3,6,5,3,1,4,0,0,0,0,0,18,11.49,3.333
bastaan01,2017,PIT,NL,0,1,15,9,0,0,0,0,9,16,15,15,5,9,0,8,0,0,2,52,11.6,2.778
fontwi01,2017,LAD,NL,0,0,17.18,3,0,0,0,0,3.2,7,7,7,2,4,0,3,0,0,0,22,11.89,3
bethach01,2017,SDP,NL,0,0,14.73,4,0,0,0,0,3.2,6,9,6,1,8,0,2,0,0,2,25,12.16,3.818
machaan02,2017,KCR,AL,0,0,22.09,2,0,0,0,0,3.2,10,9,9,2,3,0,1,0,0,0,24,12.16,3.545
mazzoco01,2017,SDP,NL,0,0,13.5,6,0,0,0,0,8,17,16,12,5,4,0,4,1,0,0,46,12.16,2.625
tepesni01,2017,MIN,AL,0,1,5.4,1,1,0,0,0,1.2,5,7,1,1,2,0,2,0,0,0,13,12.16,4.2
hestoch01,2017,SEA,AL,0,1,19.8,2,1,0,0,0,5,14,12,11,3,5,0,3,0,0,0,34,12.76,3.8
rodriri05,2017,BAL,AL,0,0,14.29,5,0,0,0,0,5.2,12,9,9,4,3,1,3,1,0,0,31,13.39,2.647
wilkad01,2017,NYM,NL,0,1,12.27,1,1,0,0,0,3.2,8,6,5,3,1,0,2,0,0,0,20,13.52,2.455
gonzama02,2017,STL,NL,0,0,13.5,1,1,0,0,0,3.1,6,5,5,3,0,0,2,0,0,0,16,13.66,1.8
marksju01,2017,TBR,AL,0,0,6.75,1,0,0,0,0,1.1,2,1,1,1,1,0,1,0,0,0,7,13.66,2.25
magnida01,2017,LAA,AL,0,0,0,1,0,0,0,0,0.1,0,0,0,0,2,0,1,0,0,0,3,15.16,6
brantro01,2017,CHW,AL,0,0,9,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,16.16,1
plaweke01,2017,NYM,NL,0,0,12,2,0,0,0,0,3,5,4,4,3,0,0,0,0,0,0,14,16.16,1.667
whitety01,2017,HOU,AL,0,0,18,1,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,5,16.16,2
valdejo03,2017,LAA,AL,0,0,18,1,0,0,0,0,1,1,2,2,1,1,0,1,0,0,0,5,17.16,2
leathja01,2017,CHC,NL,0,0,27,1,0,0,0,0,0.2,1,2,2,0,4,0,1,0,0,0,7,18.16,7.5
cedenxa01,2017,TBR,AL,1,1,12,9,0,0,0,0,3,7,5,4,3,4,1,0,0,0,0,21,20.16,3.667
